order_id,ratings,complaint_type
4078,2,Slow service
4078,4,
4078,3,unsatisfied with food taste
4078,4,
4079,4,
4080,3,unsatisfied with food taste
4080,1,Slow service
4081,4,
4082,4,
4082,2,Slow service
4083,3,unsatisfied with food taste
4083,2,Slow service
4083,3,unsatisfied with food taste
4084,4,
4085,4,
4086,4,
4086,2,Slow service
4087,4,
4087,3,unsatisfied with food taste
4087,4,
4088,4,
4088,3,unsatisfied with food taste
4089,1,Slow service
4089,4,
4089,2,Slow service
4089,4,
4090,4,
4090,3,unsatisfied with food taste
4091,1,Slow service
4091,4,
4092,4,
4092,4,
4093,3,unsatisfied with food taste
4093,4,
4093,4,
4093,4,
4094,4,
4095,3,unsatisfied with food taste
4096,1,Slow service
4097,1,Slow service
4097,3,unsatisfied with food taste
4097,4,
4097,2,Slow service
4098,3,unsatisfied with food taste
4098,3,unsatisfied with food taste
4099,2,Slow service
4099,2,Slow service
4100,1,Slow service
4101,4,
4102,3,unsatisfied with food taste
4102,3,unsatisfied with food taste
4103,4,
4103,4,
4103,3,unsatisfied with food taste
4103,4,
4104,4,
4105,3,unsatisfied with food taste
4105,3,unsatisfied with food taste
4105,4,
4105,3,unsatisfied with food taste
4106,4,
4106,3,unsatisfied with food taste
4107,1,Slow service
4107,1,Slow service
4108,1,Slow service
4108,3,unsatisfied with food taste
4108,2,Slow service
4108,1,Slow service
4109,1,Slow service
4109,4,
4109,4,
4109,4,
4110,4,
4110,2,Slow service
4110,1,Slow service
4110,1,Slow service
4111,2,Slow service
4111,3,unsatisfied with food taste
4112,4,
4112,3,unsatisfied with food taste
4112,4,
4113,5,
4114,3,unsatisfied with food taste
4115,3,unsatisfied with food taste
4116,1,Slow service
4117,4,
4118,3,unsatisfied with food taste
4119,3,unsatisfied with food taste
4120,3,unsatisfied with food taste
4120,2,Slow service
4121,3,unsatisfied with food taste
4121,2,Slow service
4121,1,Slow service
4121,3,unsatisfied with food taste
4122,4,
4122,4,
4122,2,Slow service
4123,2,Slow service
4123,4,
4123,3,unsatisfied with food taste
4123,1,Slow service
4123,2,Slow service
4123,2,Slow service
4123,4,
4123,3,unsatisfied with food taste
4123,2,Slow service
4123,2,Slow service
4123,3,unsatisfied with food taste
4124,3,unsatisfied with food taste
4124,1,Slow service
4124,4,
4124,3,unsatisfied with food taste
4125,1,Slow service
4126,1,Slow service
4127,3,unsatisfied with food taste
4128,4,
4129,1,Slow service
4130,4,
4130,1,Slow service
4130,2,Slow service
4131,4,
4131,5,
4131,4,
4131,4,
4131,2,Slow service
4131,2,Slow service
4131,4,
4132,1,Slow service
4132,2,Slow service
4132,1,Slow service
4132,3,unsatisfied with food taste
4133,3,unsatisfied with food taste
4134,3,unsatisfied with food taste
4134,3,unsatisfied with food taste
4135,4,
4135,4,
4136,3,unsatisfied with food taste
4136,4,
4136,4,
4136,4,
4136,3,unsatisfied with food taste
4137,3,unsatisfied with food taste
4138,1,Slow service
4138,1,Slow service
4139,3,unsatisfied with food taste
4140,5,
4141,3,unsatisfied with food taste
4142,2,Slow service
4142,3,unsatisfied with food taste
4143,3,unsatisfied with food taste
4144,4,
4144,4,
4145,4,
4145,2,Slow service
4145,1,Slow service
4145,1,Slow service
4146,4,
4147,4,
4147,3,unsatisfied with food taste
4147,4,
4148,3,unsatisfied with food taste
4149,3,unsatisfied with food taste
4149,4,
4150,1,Slow service
4150,2,Slow service
4150,2,Slow service
4150,3,unsatisfied with food taste
4151,4,
4151,3,unsatisfied with food taste
4152,5,
4152,3,unsatisfied with food taste
4153,2,Slow service
4153,3,unsatisfied with food taste
4154,1,Slow service
4155,4,
4155,4,
4155,4,
4156,4,
4157,2,Slow service
4158,3,unsatisfied with food taste
4158,4,
4159,3,unsatisfied with food taste
4160,2,Slow service
4160,2,Slow service
4161,3,unsatisfied with food taste
4161,4,
4161,4,
4162,4,
4162,3,unsatisfied with food taste
4162,3,unsatisfied with food taste
4163,4,
4164,1,Slow service
4165,3,unsatisfied with food taste
4165,1,Slow service
4166,2,Slow service
4166,1,Slow service
4166,1,Slow service
4166,4,
4167,1,Slow service
4167,4,
4167,3,unsatisfied with food taste
4167,3,unsatisfied with food taste
4168,1,Slow service
4168,5,
4169,4,
4170,3,unsatisfied with food taste
4170,1,Slow service
4170,4,
4171,1,Slow service
4172,1,Slow service
4173,5,
4173,5,
4174,3,unsatisfied with food taste
4175,2,Slow service
4176,2,Slow service
4177,4,
4177,2,Slow service
4177,4,
4177,3,unsatisfied with food taste
4178,4,
4178,1,Slow service
4179,4,
4180,3,unsatisfied with food taste
4180,3,unsatisfied with food taste
4181,2,Slow service
4182,3,unsatisfied with food taste
4182,4,
4182,3,unsatisfied with food taste
4183,4,
4184,3,unsatisfied with food taste
4184,5,
4184,2,Slow service
4184,3,unsatisfied with food taste
4184,3,unsatisfied with food taste
4185,2,Slow service
4186,3,unsatisfied with food taste
4186,4,
4186,1,Slow service
4186,3,unsatisfied with food taste
4186,4,
4186,1,Slow service
4186,4,
4186,3,unsatisfied with food taste
4186,2,Slow service
4186,3,unsatisfied with food taste
4186,1,Slow service
4186,2,Slow service
4187,3,unsatisfied with food taste
4188,4,
4189,4,
4189,4,
4189,3,unsatisfied with food taste
4189,1,Slow service
4189,4,
4190,3,unsatisfied with food taste
4191,4,
4192,4,
4192,2,Slow service
4193,2,Slow service
4194,2,Slow service
4194,4,
4194,1,Slow service
4195,4,
4195,5,
4195,3,unsatisfied with food taste
4195,2,Slow service
4196,2,Slow service
4197,4,
4198,4,
4198,1,Slow service
4199,1,Slow service
4199,4,
4200,1,Slow service
4201,3,unsatisfied with food taste
4201,3,unsatisfied with food taste
4202,4,
4202,5,
4203,2,Slow service
4203,4,
4203,3,unsatisfied with food taste
4204,3,unsatisfied with food taste
4204,2,Slow service
4205,2,Slow service
4205,1,Slow service
4206,4,
4206,1,Slow service
4206,4,
4206,3,unsatisfied with food taste
4207,4,
4207,1,Slow service
4207,3,unsatisfied with food taste
4207,4,
4208,3,unsatisfied with food taste
4208,3,unsatisfied with food taste
4208,4,
4209,2,Slow service
4209,1,Slow service
4210,4,
4210,1,Slow service
4211,2,Slow service
4211,3,unsatisfied with food taste
4212,4,
4212,4,
4213,4,
4213,2,Slow service
4214,4,
4215,4,
4215,2,Slow service
4216,2,Slow service
4216,4,
4216,2,Slow service
4216,4,
4217,1,Slow service
4218,4,
4219,4,
4219,1,Slow service
4220,1,Slow service
4220,3,unsatisfied with food taste
4220,3,unsatisfied with food taste
4221,4,
4222,3,unsatisfied with food taste
4223,3,unsatisfied with food taste
4224,5,
4224,4,
4224,4,
4225,4,
4225,1,Slow service
4226,2,Slow service
4227,4,
4227,3,unsatisfied with food taste
4228,3,unsatisfied with food taste
4228,4,
4228,4,
4229,1,Slow service
4230,4,
4231,2,Slow service
4231,3,unsatisfied with food taste
4232,3,unsatisfied with food taste
4232,4,
4232,3,unsatisfied with food taste
4232,3,unsatisfied with food taste
4232,4,
4232,2,Slow service
4232,4,
4232,3,unsatisfied with food taste
4232,4,
4232,3,unsatisfied with food taste
4232,4,
4232,5,
4233,3,unsatisfied with food taste
4233,4,
4233,2,Slow service
4234,1,Slow service
4234,3,unsatisfied with food taste
4235,3,unsatisfied with food taste
4235,4,
4235,1,Slow service
4235,3,unsatisfied with food taste
4235,3,unsatisfied with food taste
4236,3,unsatisfied with food taste
4236,3,unsatisfied with food taste
4236,3,unsatisfied with food taste
4237,3,unsatisfied with food taste
4238,4,
4238,2,Slow service
4238,2,Slow service
4238,3,unsatisfied with food taste
4239,5,
4240,1,Slow service
4240,4,
4241,2,Slow service
4241,4,
4242,1,Slow service
4243,2,Slow service
4244,3,unsatisfied with food taste
4244,2,Slow service
4244,5,
4245,3,unsatisfied with food taste
4245,2,Slow service
4245,3,unsatisfied with food taste
4245,3,unsatisfied with food taste
4246,3,unsatisfied with food taste
4247,4,
4247,2,Slow service
4247,3,unsatisfied with food taste
4247,3,unsatisfied with food taste
4248,2,Slow service
4248,3,unsatisfied with food taste
4249,1,Slow service
4249,4,
4250,2,Slow service
4250,4,
4251,3,unsatisfied with food taste
4251,4,
4251,4,
4252,3,unsatisfied with food taste
4253,1,Slow service
4253,2,Slow service
4254,1,Slow service
4254,4,
4254,3,unsatisfied with food taste
4255,2,Slow service
4256,3,unsatisfied with food taste
4256,4,
4257,4,
4257,4,
4257,3,unsatisfied with food taste
4258,4,
4259,4,
4259,3,unsatisfied with food taste
4260,5,
4260,3,unsatisfied with food taste
4261,4,
4261,3,unsatisfied with food taste
4261,2,Slow service
4261,1,Slow service
4262,4,
4263,3,unsatisfied with food taste
4263,3,unsatisfied with food taste
4263,2,Slow service
4264,1,Slow service
4264,3,unsatisfied with food taste
4264,2,Slow service
4264,2,Slow service
4265,4,
4265,1,Slow service
4266,1,Slow service
4266,3,unsatisfied with food taste
4266,3,unsatisfied with food taste
4267,1,Slow service
4267,4,
4267,3,unsatisfied with food taste
4268,4,
4269,4,
4269,3,unsatisfied with food taste
4269,4,
4269,2,Slow service
4270,4,
4270,3,unsatisfied with food taste
4271,4,
4271,4,
4271,3,unsatisfied with food taste
4272,3,unsatisfied with food taste
4272,4,
4273,3,unsatisfied with food taste
4273,3,unsatisfied with food taste
4273,4,
4274,4,
4275,3,unsatisfied with food taste
4276,3,unsatisfied with food taste
4276,2,Slow service
4276,3,unsatisfied with food taste
4276,4,
4277,4,
4277,3,unsatisfied with food taste
4278,3,unsatisfied with food taste
4278,2,Slow service
4279,2,Slow service
4279,1,Slow service
4280,4,
4281,3,unsatisfied with food taste
4282,4,
4282,3,unsatisfied with food taste
4283,1,Slow service
4283,4,
4284,3,unsatisfied with food taste
4284,3,unsatisfied with food taste
4285,2,Slow service
4285,3,unsatisfied with food taste
4285,4,
4285,2,Slow service
4286,3,unsatisfied with food taste
4287,5,
4287,2,Slow service
4288,3,unsatisfied with food taste
4288,3,unsatisfied with food taste
4288,3,unsatisfied with food taste
4289,2,Slow service
4289,3,unsatisfied with food taste
4289,3,unsatisfied with food taste
4290,2,Slow service
4290,4,
4290,1,Slow service
4291,2,Slow service
4291,4,
4292,3,unsatisfied with food taste
4292,3,unsatisfied with food taste
4292,4,
4292,3,unsatisfied with food taste
4293,3,unsatisfied with food taste
4294,3,unsatisfied with food taste
4294,4,
4295,4,
4295,3,unsatisfied with food taste
4295,4,
4295,4,
4296,2,Slow service
4297,3,unsatisfied with food taste
4297,1,Slow service
4297,3,unsatisfied with food taste
4297,2,Slow service
4298,4,
4298,1,Slow service
4299,2,Slow service
4300,3,unsatisfied with food taste
4300,4,
4300,2,Slow service
4301,2,Slow service
4301,2,Slow service
4302,3,unsatisfied with food taste
4303,2,Slow service
4303,1,Slow service
4304,3,unsatisfied with food taste
4305,4,
4305,2,Slow service
4305,3,unsatisfied with food taste
4305,3,unsatisfied with food taste
4305,3,unsatisfied with food taste
4305,3,unsatisfied with food taste
4305,2,Slow service
4305,3,unsatisfied with food taste
4305,3,unsatisfied with food taste
4305,3,unsatisfied with food taste
4305,4,
4305,3,unsatisfied with food taste
4305,3,unsatisfied with food taste
4305,5,
4306,4,
4306,2,Slow service
4306,3,unsatisfied with food taste
4306,3,unsatisfied with food taste
4307,4,
4308,3,unsatisfied with food taste
4308,4,
4309,3,unsatisfied with food taste
4310,2,Slow service
4310,4,
4310,3,unsatisfied with food taste
4310,4,
4311,2,Slow service
4311,4,
4311,4,
4312,4,
4313,4,
4314,1,Slow service
4314,4,
4314,2,Slow service
4314,3,unsatisfied with food taste
4315,1,Slow service
4315,4,
4316,4,
4317,1,Slow service
4317,3,unsatisfied with food taste
4317,3,unsatisfied with food taste
4318,4,
4319,4,
4319,3,unsatisfied with food taste
4320,4,
4320,4,
4320,2,Slow service
4321,3,unsatisfied with food taste
4322,3,unsatisfied with food taste
4322,2,Slow service
4322,3,unsatisfied with food taste
4323,1,Slow service
4323,3,unsatisfied with food taste
4324,4,
4325,4,
4325,3,unsatisfied with food taste
4326,4,
4326,3,unsatisfied with food taste
4327,2,Slow service
4328,3,unsatisfied with food taste
4329,4,
4329,5,
4330,1,Slow service
4330,3,unsatisfied with food taste
4330,1,Slow service
4331,2,Slow service
4331,3,unsatisfied with food taste
4332,1,Slow service
4333,3,unsatisfied with food taste
4333,1,Slow service
4334,4,
4335,4,
4336,3,unsatisfied with food taste
4337,1,Slow service
4337,2,Slow service
4338,4,
4339,2,Slow service
4340,3,unsatisfied with food taste
4340,4,
4341,3,unsatisfied with food taste
4341,4,
4342,2,Slow service
4342,2,Slow service
4342,4,
4342,3,unsatisfied with food taste
4343,3,unsatisfied with food taste
4343,4,
4343,1,Slow service
4343,4,
4344,4,
4344,1,Slow service
4345,2,Slow service
4345,2,Slow service
4345,3,unsatisfied with food taste
4346,4,
4346,2,Slow service
4347,1,Slow service
4348,1,Slow service
4349,4,
4350,3,unsatisfied with food taste
4350,3,unsatisfied with food taste
4350,1,Slow service
4350,3,unsatisfied with food taste
4351,4,
4351,4,
4351,3,unsatisfied with food taste
4351,3,unsatisfied with food taste
4352,4,
4352,3,unsatisfied with food taste
4353,2,Slow service
4354,4,
4354,2,Slow service
4355,4,
4356,4,
4356,4,
4356,4,
4356,2,Slow service
4357,3,unsatisfied with food taste
4357,1,Slow service
4357,1,Slow service
4357,4,
4358,3,unsatisfied with food taste
4358,1,Slow service
4358,1,Slow service
4359,1,Slow service
4359,4,
4359,4,
4360,4,
4361,2,Slow service
4362,4,
4363,4,
4363,4,
4363,4,
4363,4,
4363,2,Slow service
4363,2,Slow service
4363,2,Slow service
4363,2,Slow service
4363,3,unsatisfied with food taste
4363,3,unsatisfied with food taste
4364,2,Slow service
4364,4,
4364,4,
4364,4,
4364,1,Slow service
4364,4,
4364,1,Slow service
4364,2,Slow service
4365,3,unsatisfied with food taste
4365,1,Slow service
4366,3,unsatisfied with food taste
4367,2,Slow service
4368,1,Slow service
4369,2,Slow service
4369,4,
4370,4,
4371,1,Slow service
4371,1,Slow service
4371,4,
4372,4,
4372,3,unsatisfied with food taste
4372,4,
4372,2,Slow service
4373,3,unsatisfied with food taste
4374,3,unsatisfied with food taste
4375,1,Slow service
4375,4,
4375,4,
4376,4,
4376,1,Slow service
4377,3,unsatisfied with food taste
4377,4,
4377,1,Slow service
4378,2,Slow service
4378,4,
4379,4,
4379,3,unsatisfied with food taste
4379,4,
4380,4,
4380,3,unsatisfied with food taste
4380,2,Slow service
4381,3,unsatisfied with food taste
4381,2,Slow service
4381,4,
4381,2,Slow service
4382,1,Slow service
4382,3,unsatisfied with food taste
4383,4,
4383,4,
4383,4,
4384,2,Slow service
4384,3,unsatisfied with food taste
4385,3,unsatisfied with food taste
4385,1,Slow service
4385,1,Slow service
4385,4,
4386,4,
4386,4,
4386,1,Slow service
4387,2,Slow service
4387,4,
4388,1,Slow service
4389,4,
4389,4,
4390,1,Slow service
4390,4,
4391,1,Slow service
4391,3,unsatisfied with food taste
4391,2,Slow service
4391,3,unsatisfied with food taste
4392,3,unsatisfied with food taste
4392,4,
4393,4,
4393,1,Slow service
4394,3,unsatisfied with food taste
4394,3,unsatisfied with food taste
4395,3,unsatisfied with food taste
4395,1,Slow service
4395,4,
4396,3,unsatisfied with food taste
4396,2,Slow service
4396,3,unsatisfied with food taste
4397,3,unsatisfied with food taste
4397,4,
4397,1,Slow service
4398,1,Slow service
4399,3,unsatisfied with food taste
4400,3,unsatisfied with food taste
4400,5,
4400,4,
4401,3,unsatisfied with food taste
4401,3,unsatisfied with food taste
4401,1,Slow service
4402,4,
4403,2,Slow service
4403,3,unsatisfied with food taste
4404,1,Slow service
4404,1,Slow service
4405,4,
4405,4,
4406,3,unsatisfied with food taste
4406,3,unsatisfied with food taste
4406,4,
4407,3,unsatisfied with food taste
4408,3,unsatisfied with food taste
4409,4,
4410,3,unsatisfied with food taste
4411,2,Slow service
4412,3,unsatisfied with food taste
4412,3,unsatisfied with food taste
4413,4,
4414,1,Slow service
4415,2,Slow service
4416,4,
4416,4,
4416,1,Slow service
4416,1,Slow service
4416,2,Slow service
4416,1,Slow service
4417,4,
4418,3,unsatisfied with food taste
4419,2,Slow service
4420,4,
4420,4,
4421,2,Slow service
4422,1,Slow service
4422,3,unsatisfied with food taste
4422,4,
4422,3,unsatisfied with food taste
4422,3,unsatisfied with food taste
4422,4,
4422,2,Slow service
4422,2,Slow service
4422,4,
4422,3,unsatisfied with food taste
4422,4,
4423,4,
4423,3,unsatisfied with food taste
4423,1,Slow service
4423,1,Slow service
4423,2,Slow service
4423,2,Slow service
4423,4,
4424,4,
4425,2,Slow service
4425,3,unsatisfied with food taste
4425,4,
4425,4,
4426,3,unsatisfied with food taste
4426,1,Slow service
4427,3,unsatisfied with food taste
4428,3,unsatisfied with food taste
4428,3,unsatisfied with food taste
4428,4,
4429,3,unsatisfied with food taste
4430,1,Slow service
4431,4,
4432,3,unsatisfied with food taste
4432,3,unsatisfied with food taste
4432,1,Slow service
4433,4,
4434,3,unsatisfied with food taste
4435,4,
4436,2,Slow service
4436,1,Slow service
4437,5,
4438,4,
4438,3,unsatisfied with food taste
4438,1,Slow service
4439,2,Slow service
4439,3,unsatisfied with food taste
4439,3,unsatisfied with food taste
4440,3,unsatisfied with food taste
4440,1,Slow service
4441,4,
4441,5,
4441,1,Slow service
4441,3,unsatisfied with food taste
4442,4,
4442,3,unsatisfied with food taste
4443,3,unsatisfied with food taste
4444,3,unsatisfied with food taste
4444,4,
4444,1,Slow service
4444,4,
4445,4,
4445,3,unsatisfied with food taste
4445,3,unsatisfied with food taste
4446,3,unsatisfied with food taste
4447,2,Slow service
4447,4,
4447,2,Slow service
4447,1,Slow service
4448,2,Slow service
4449,1,Slow service
4449,1,Slow service
4450,4,
4451,3,unsatisfied with food taste
4451,1,Slow service
4452,4,
4453,4,
4454,2,Slow service
4454,3,unsatisfied with food taste
4455,3,unsatisfied with food taste
4455,2,Slow service
4455,3,unsatisfied with food taste
4456,3,unsatisfied with food taste
4456,1,Slow service
4457,4,
4457,4,
4457,4,
4457,4,
4458,2,Slow service
4458,4,
4458,4,
4459,1,Slow service
4460,4,
4460,3,unsatisfied with food taste
4460,3,unsatisfied with food taste
4460,3,unsatisfied with food taste
4461,3,unsatisfied with food taste
4462,2,Slow service
4463,3,unsatisfied with food taste
4463,3,unsatisfied with food taste
4464,4,
4464,3,unsatisfied with food taste
4465,4,
4466,1,Slow service
4466,4,
4467,3,unsatisfied with food taste
4467,3,unsatisfied with food taste
4467,4,
4468,3,unsatisfied with food taste
4469,4,
4469,1,Slow service
4469,3,unsatisfied with food taste
4470,1,Slow service
4470,3,unsatisfied with food taste
4470,4,
4471,3,unsatisfied with food taste
4471,4,
4471,3,unsatisfied with food taste
4471,3,unsatisfied with food taste
4472,4,
4473,3,unsatisfied with food taste
4474,3,unsatisfied with food taste
4474,4,
4475,4,
4476,3,unsatisfied with food taste
4477,3,unsatisfied with food taste
4477,1,Slow service
4477,3,unsatisfied with food taste
4477,1,Slow service
4478,2,Slow service
4478,4,
4478,5,
4478,1,Slow service
4479,4,
4479,3,unsatisfied with food taste
4479,3,unsatisfied with food taste
4479,3,unsatisfied with food taste
4479,4,
4479,3,unsatisfied with food taste
4479,1,Slow service
4479,4,
4479,3,unsatisfied with food taste
4479,3,unsatisfied with food taste
4480,2,Slow service
4481,4,
4482,3,unsatisfied with food taste
4482,1,Slow service
4482,3,unsatisfied with food taste
4482,4,
4482,3,unsatisfied with food taste
4482,3,unsatisfied with food taste
4482,3,unsatisfied with food taste
4482,3,unsatisfied with food taste
4482,4,
4482,3,unsatisfied with food taste
4482,4,
4482,3,unsatisfied with food taste
4482,3,unsatisfied with food taste
4482,4,
4483,2,Slow service
4484,2,Slow service
4484,3,unsatisfied with food taste
4485,4,
4485,1,Slow service
4486,3,unsatisfied with food taste
4487,2,Slow service
4487,4,
4487,5,
4487,4,
4488,4,
4488,3,unsatisfied with food taste
4488,2,Slow service
4488,1,Slow service
4489,4,
4489,2,Slow service
4490,3,unsatisfied with food taste
4491,5,
4491,1,Slow service
4492,3,unsatisfied with food taste
4492,3,unsatisfied with food taste
4493,3,unsatisfied with food taste
4493,3,unsatisfied with food taste
4494,3,unsatisfied with food taste
4494,1,Slow service
4495,5,
4495,4,
4496,3,unsatisfied with food taste
4496,3,unsatisfied with food taste
4496,3,unsatisfied with food taste
4496,2,Slow service
4497,4,
4498,4,
4498,2,Slow service
4499,4,
4499,3,unsatisfied with food taste
4500,1,Slow service
4500,4,
4501,4,
4501,4,
4501,2,Slow service
4502,2,Slow service
4502,1,Slow service
4503,1,Slow service
4503,3,unsatisfied with food taste
4504,3,unsatisfied with food taste
4504,1,Slow service
4505,4,
4505,2,Slow service
4505,2,Slow service
4506,4,
4506,3,unsatisfied with food taste
4506,4,
4507,3,unsatisfied with food taste
4507,4,
4507,3,unsatisfied with food taste
4508,4,
4508,1,Slow service
4509,3,unsatisfied with food taste
4510,3,unsatisfied with food taste
4510,2,Slow service
4510,2,Slow service
4510,4,
4511,3,unsatisfied with food taste
4511,4,
4511,2,Slow service
4512,1,Slow service
4512,4,
4513,3,unsatisfied with food taste
4513,3,unsatisfied with food taste
4513,3,unsatisfied with food taste
4513,1,Slow service
4514,3,unsatisfied with food taste
4514,4,
4515,4,
4515,4,
4516,4,
4517,1,Slow service
4518,1,Slow service
4518,4,
4519,2,Slow service
4520,3,unsatisfied with food taste
4520,5,
4520,4,
4521,1,Slow service
4521,4,
4521,4,
4522,3,unsatisfied with food taste
4523,3,unsatisfied with food taste
4524,1,Slow service
4524,2,Slow service
4525,2,Slow service
4525,4,
4525,5,
4525,3,unsatisfied with food taste
4526,4,
4526,3,unsatisfied with food taste
4527,3,unsatisfied with food taste
4527,4,
4527,2,Slow service
4527,2,Slow service
4528,4,
4528,3,unsatisfied with food taste
4529,3,unsatisfied with food taste
4529,4,
4530,4,
4531,3,unsatisfied with food taste
4531,3,unsatisfied with food taste
4532,4,
4532,4,
4532,5,
4533,3,unsatisfied with food taste
4533,3,unsatisfied with food taste
4533,3,unsatisfied with food taste
4533,4,
4534,4,
4534,4,
4534,1,Slow service
4535,3,unsatisfied with food taste
4536,2,Slow service
4537,1,Slow service
4537,3,unsatisfied with food taste
4538,3,unsatisfied with food taste
4538,5,
4538,4,
4539,5,
4539,5,
4540,3,unsatisfied with food taste
4540,1,Slow service
4541,4,
4541,2,Slow service
4542,5,
4543,2,Slow service
4543,4,
4544,2,Slow service
4544,4,
4544,3,unsatisfied with food taste
4545,1,Slow service
4546,3,unsatisfied with food taste
4546,4,
4547,4,
4548,1,Slow service
4548,4,
4548,1,Slow service
4548,5,
4549,4,
4550,4,
4550,2,Slow service
4551,3,unsatisfied with food taste
4552,3,unsatisfied with food taste
4552,5,
4553,3,unsatisfied with food taste
4554,3,unsatisfied with food taste
4555,4,
4555,3,unsatisfied with food taste
4555,4,
4555,3,unsatisfied with food taste
4555,4,
4555,1,Slow service
4555,3,unsatisfied with food taste
4555,4,
4556,1,Slow service
4556,2,Slow service
4557,2,Slow service
4558,5,
4559,4,
4560,2,Slow service
4560,3,unsatisfied with food taste
4560,4,
4561,1,Slow service
4562,3,unsatisfied with food taste
4562,4,
4563,2,Slow service
4563,3,unsatisfied with food taste
4563,2,Slow service
4564,3,unsatisfied with food taste
4565,1,Slow service
4565,4,
4566,1,Slow service
4566,1,Slow service
4566,4,
4567,2,Slow service
4567,3,unsatisfied with food taste
4568,4,
4568,4,
4569,5,
4569,2,Slow service
4570,2,Slow service
4571,4,
4572,4,
4572,3,unsatisfied with food taste
4573,2,Slow service
4573,4,
4573,4,
4574,2,Slow service
4575,3,unsatisfied with food taste
4575,1,Slow service
4576,1,Slow service
4576,2,Slow service
4576,3,unsatisfied with food taste
4576,2,Slow service
4577,3,unsatisfied with food taste
4578,1,Slow service
4578,4,
4579,1,Slow service
4579,3,unsatisfied with food taste
4580,3,unsatisfied with food taste
4580,4,
4580,2,Slow service
4581,3,unsatisfied with food taste
4582,4,
4582,3,unsatisfied with food taste
4582,2,Slow service
4583,4,
4583,4,
4584,2,Slow service
4584,3,unsatisfied with food taste
4585,4,
4586,4,
4587,3,unsatisfied with food taste
4587,3,unsatisfied with food taste
4588,4,
4589,4,
4589,1,Slow service
4589,4,
4589,5,
4590,1,Slow service
4590,1,Slow service
4591,4,
4591,1,Slow service
4591,3,unsatisfied with food taste
4591,4,
4592,3,unsatisfied with food taste
4593,3,unsatisfied with food taste
4594,4,
4595,1,Slow service
4596,3,unsatisfied with food taste
4596,1,Slow service
4597,4,
4597,1,Slow service
4597,2,Slow service
4598,1,Slow service
4599,4,
4600,3,unsatisfied with food taste
4601,1,Slow service
4602,2,Slow service
4602,3,unsatisfied with food taste
4602,2,Slow service
4603,2,Slow service
4603,1,Slow service
4603,4,
4603,4,
4603,3,unsatisfied with food taste
4604,4,
4604,1,Slow service
4605,4,
4606,3,unsatisfied with food taste
4607,3,unsatisfied with food taste
4607,4,
4608,2,Slow service
4608,3,unsatisfied with food taste
4608,2,Slow service
4608,2,Slow service
4609,3,unsatisfied with food taste
4610,3,unsatisfied with food taste
4611,1,Slow service
4611,4,
4611,3,unsatisfied with food taste
4611,1,Slow service
4611,3,unsatisfied with food taste
4611,3,unsatisfied with food taste
4611,4,
4611,3,unsatisfied with food taste
4611,1,Slow service
4611,2,Slow service
4611,1,Slow service
4612,4,
4613,3,unsatisfied with food taste
4614,2,Slow service
4615,3,unsatisfied with food taste
4615,5,
4616,3,unsatisfied with food taste
4617,1,Slow service
4617,2,Slow service
4617,4,
4617,4,
4618,1,Slow service
4619,4,
4619,2,Slow service
4619,3,unsatisfied with food taste
4620,3,unsatisfied with food taste
4621,4,
4621,2,Slow service
4621,1,Slow service
4621,3,unsatisfied with food taste
4622,1,Slow service
4622,4,
4623,1,Slow service
4623,3,unsatisfied with food taste
4623,2,Slow service
4623,3,unsatisfied with food taste
4623,3,unsatisfied with food taste
4623,2,Slow service
4623,2,Slow service
4623,3,unsatisfied with food taste
4623,4,
4623,4,
4623,2,Slow service
4623,3,unsatisfied with food taste
4623,1,Slow service
4624,4,
4625,3,unsatisfied with food taste
4625,3,unsatisfied with food taste
4625,3,unsatisfied with food taste
4625,4,
4626,4,
4627,1,Slow service
4627,4,
4628,3,unsatisfied with food taste
4628,3,unsatisfied with food taste
4628,4,
4629,4,
4629,4,
4630,3,unsatisfied with food taste
4630,4,
4630,4,
4630,3,unsatisfied with food taste
4631,3,unsatisfied with food taste
4631,2,Slow service
4632,4,
4632,3,unsatisfied with food taste
4633,2,Slow service
4634,4,
4634,4,
4634,4,
4635,4,
4635,3,unsatisfied with food taste
4636,3,unsatisfied with food taste
4636,3,unsatisfied with food taste
4637,2,Slow service
4637,3,unsatisfied with food taste
4638,2,Slow service
4638,2,Slow service
4639,4,
4639,5,
4639,4,
4640,4,
4641,2,Slow service
4641,3,unsatisfied with food taste
4642,3,unsatisfied with food taste
4642,3,unsatisfied with food taste
4642,4,
4642,1,Slow service
4643,4,
4643,4,
4644,3,unsatisfied with food taste
4644,4,
4644,4,
4644,4,
4645,1,Slow service
4645,3,unsatisfied with food taste
4645,3,unsatisfied with food taste
4645,5,
4646,2,Slow service
4646,3,unsatisfied with food taste
4646,2,Slow service
4647,2,Slow service
4647,3,unsatisfied with food taste
4648,4,
4648,2,Slow service
4649,3,unsatisfied with food taste
4650,4,
4650,4,
4651,4,
4651,3,unsatisfied with food taste
4651,4,
4651,4,
4652,1,Slow service
4652,3,unsatisfied with food taste
4653,4,
4653,4,
4654,3,unsatisfied with food taste
4655,1,Slow service
4655,4,
4656,4,
4656,3,unsatisfied with food taste
4657,1,Slow service
4658,1,Slow service
4659,3,unsatisfied with food taste
4659,4,
4660,2,Slow service
4661,2,Slow service
4661,4,
4661,1,Slow service
4661,3,unsatisfied with food taste
